movieId,user_weighted_rating,title,genres,year,rtAllCriticsRating,rtAllCriticsNumReviews
3948,3.4414728918190867,Meet the Parents (2000),Comedy,2000,3.45,140
4027,3.8721428926831427,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,2000,3.55,143
4022,3.6040076235029543,Cast Away (2000),Drama,2000,3.7,152
4033,3.6109932734254655,Thirteen Days (2000),Drama|Thriller|War,2000,3.55,114
3510,3.5463771587167523,Frequency (2000),Drama|Thriller,2000,3.25,122
3753,3.4510709501013572,"Patriot, The (2000)",Action|Drama|War,2000,3.05,131
3994,3.4694485944548448,Unbreakable (2000),Drama|Sci-Fi,2000,3.1,156
4235,3.9433704866183414,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,2000,3.9,111
4034,3.8066887845881188,Traffic (2000),Crime|Drama|Thriller,2000,4.0,149
4644,3.47142856693617,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance,2000,3.15,62
5146,3.516983065706952,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Animation|Fantasy|Horror|Sci-Fi,2000,3.2,32
3911,3.8042155215952778,Best in Show (2000),Comedy,2000,3.75,107
4021,3.5287449359398453,Before Night Falls (2000),Drama,2000,3.45,95
3910,3.762517192815876,Dancer in the Dark (2000),Drama|Musical,2000,3.35,113
3967,3.763098625796665,Billy Elliot (2000),Drama,2000,3.6,114
4014,3.716036237514042,Chocolat (2000),Drama|Romance,2000,3.0,114
3512,3.491923686824436,Return to Me (2000),Drama|Romance,2000,3.05,97
3949,4.003603063274249,Requiem for a Dream (2000),Drama,2000,3.7,127
4011,4.017061323346185,Snatch (2000),Comedy|Crime|Thriller,2000,3.2,136
3535,3.4834048163491533,American Psycho (2000),Crime|Horror|Mystery|Thriller,2000,3.15,122
3993,3.472476768684028,Quills (2000),Drama|Romance,2000,3.3,118
5319,3.7119702148126295,Nine Queens (Nueve reinas) (2000),Crime|Thriller,2000,3.75,91
4029,3.4681976729833863,State and Main (2000),Comedy|Drama,2000,3.65,113
4378,3.5302963414447825,Sexy Beast (2000),Comedy|Crime|Drama,2000,3.6,118
3317,3.7035845321849914,Wonder Boys (2000),Comedy|Drama,2000,3.6,122
4642,3.6893843577580205,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,2000,3.9,103
3996,3.888202422628482,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,2000,4.3,143
3751,3.5681475368290627,Chicken Run (2000),Animation|Children|Comedy,2000,4.0,139
4226,4.161655301524186,Memento (2000),Mystery|Thriller,2000,4.05,135
3298,3.4562916572536557,Boiler Room (2000),Crime|Drama|Thriller,2000,3.2,97
3481,3.8161408430501527,High Fidelity (2000),Comedy|Drama|Romance,2000,3.8,145
3983,3.9193652644909935,You Can Count on Me (2000),Drama|Romance,2000,4.0,96
4019,3.638343509482206,Finding Forrester (2000),Drama,2000,3.25,122
4016,3.5430712849871497,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,2000,3.5,126
3952,3.5419999983812627,"Contender, The (2000)",Drama|Thriller,2000,3.35,128
3916,3.7451128746046702,Remember the Titans (2000),Drama,2000,3.15,130
3980,3.5357027450357705,Men of Honor (2000),Drama,2000,2.65,102
3831,3.533963175902544,Saving Grace (2000),Comedy,2000,3.0,88
3578,3.939978428757351,Gladiator (2000),Action|Adventure|Drama,2000,3.5,159
3408,3.576458041017908,Erin Brockovich (2000),Drama,2000,3.65,137
4741,3.617250855713299,Together (Tillsammans) (2000),Comedy|Drama|Romance,2000,3.6,79
3593,1.771875697532495,Battlefield Earth (2000),Action|Sci-Fi,2000,1.15,122
3909,2.951093608978872,Woman on Top (2000),Comedy|Romance,2000,2.4,95
3956,2.7107370291745685,Lost Souls (2000),Drama|Horror|Thriller,2000,1.5,89
4036,3.388231220167134,Shadow of the Vampire (2000),Drama|Horror,2000,3.5,133
3598,3.3465827308530276,Hamlet (2000),Crime|Drama|Romance|Thriller,2000,4.1,54
3324,2.838138329064545,Drowning Mona (2000),Comedy,2000,2.2,75
4031,2.9700064609326766,All the Pretty Horses (2000),Drama|Romance|Western,2000,2.45,99
3534,3.0960541576523886,28 Days (2000),Drama,2000,3.65,200
3827,3.0991589110706603,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,2000,3.4,114
3623,2.9665032872123636,Mission: Impossible II (2000),Action|Adventure|Thriller,2000,2.9,45
3615,3.1057295356095556,Dinosaur (2000),Adventure|Animation|Children,2000,3.1,120
3901,2.959377490074103,Duets (2000),Comedy|Drama,2000,1.95,88
3565,3.2528374871293426,Where the Heart Is (2000),Comedy|Drama,2000,2.3,94
3889,2.648682700494187,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,2000,1.65,53
3513,3.2648785408444163,Rules of Engagement (2000),Drama|Thriller,2000,2.5,93
3624,3.312869564604081,Shanghai Noon (2000),Action|Adventure|Comedy|Western,2000,3.3,130
3745,3.248246204900987,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,2000,2.85,97
3946,2.5972585639020878,Get Carter (2000),Action|Drama|Thriller,2000,1.8,60
3979,2.5905925288016993,Little Nicky (2000),Comedy,2000,1.95,113
3409,3.1226914808630726,Final Destination (2000),Drama|Thriller,2000,2.3,85
3286,2.580141283408831,Snow Day (2000),Comedy,2000,2.1,62
3991,2.570823300463578,102 Dalmatians (2000),Children|Comedy,2000,2.2,89
3452,3.0072955686715566,Romeo Must Die (2000),Action|Crime|Romance|Thriller,2000,2.45,89
3566,3.2470770797014232,"Big Kahuna, The (2000)",Comedy|Drama,2000,3.2,76
3879,2.953854274056415,"Art of War, The (2000)",Action|Thriller,2000,1.95,80
3826,2.564195133936704,Hollow Man (2000),Horror|Sci-Fi|Thriller,2000,2.2,112
4015,2.563448274966034,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,2000,1.8,54
3190,2.560921049383454,Supernova (2000),Adventure|Sci-Fi|Thriller,2000,1.6,60
3325,2.6253342681652714,"Next Best Thing, The (2000)",Comedy|Drama,2000,1.8,91
3861,3.1288797191567284,"Replacements, The (2000)",Comedy,2000,2.45,105
4020,3.3478016512604465,"Gift, The (2000)",Thriller,2000,2.95,116
3484,2.823641701564923,"Skulls, The (2000)",Thriller,2000,1.55,84
4640,3.360664815385827,Brother (2000),Action|Crime|Thriller,2000,3.55,143
3285,3.0136517606813773,"Beach, The (2000)",Adventure|Drama,2000,2.2,116
3990,2.79695945528957,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,2000,3.15,72
3618,3.283065462588338,Small Time Crooks (2000),Comedy|Crime,2000,3.2,98
3744,2.9950628157511243,Shaft (2000),Action|Crime|Thriller,2000,3.7,31
3981,2.8020717521634286,Red Planet (2000),Action|Sci-Fi|Thriller,2000,1.85,98
3825,2.7753113382265346,Coyote Ugly (2000),Comedy|Drama|Romance,2000,1.95,94
3977,2.8171754563975755,Charlie's Angels (2000),Action|Comedy,2000,2.5,171
3616,2.7607957533489924,Loser (2000),Comedy|Romance,2000,2.1,94
3225,2.819327126029242,Down to You (2000),Comedy|Romance,2000,1.6,58
3895,2.7565696263279706,"Watcher, The (2000)",Crime|Thriller,2000,1.7,87
3752,2.9920778312558314,"Me, Myself & Irene (2000)",Adventure|Comedy,2000,2.7,95
3287,2.975946544218894,"Tigger Movie, The (2000)",Animation|Children,2000,2.95,70
4025,3.036302871547034,Miss Congeniality (2000),Comedy|Crime,2000,2.55,113
3858,3.037421379766392,Cecil B. DeMented (2000),Comedy,2000,2.8,78
4024,3.2948917706171867,"House of Mirth, The (2000)",Romance,2000,3.45,93
3955,2.747325099494411,"Ladies Man, The (2000)",Comedy,2000,1.6,71
3987,2.9912220288566482,Bounce (2000),Drama|Romance,2000,2.75,105
3300,3.379749150125797,Pitch Black (2000),Horror|Sci-Fi|Thriller,2000,2.8,100
3882,3.0564890023901032,Bring It On (2000),Comedy,2000,3.0,115
3986,2.9778076913582403,"6th Day, The (2000)",Action|Sci-Fi|Thriller,2000,2.6,112
3316,2.7342628076203734,Reindeer Games (2000),Action|Thriller,2000,2.1,86
3857,2.822570277158916,Bless the Child (2000),Thriller,2000,1.45,97
4055,3.350914872762808,Panic (2000),Drama,2000,3.45,178
3717,3.06980981729193,Gone in 60 Seconds (2000),Action|Crime,2000,2.2,133
3453,2.8235399775946552,Here on Earth (2000),Drama|Romance,2000,1.9,67
3863,3.0367945553282705,"Cell, The (2000)",Drama|Horror|Thriller,2000,2.65,142
3999,2.857444473557129,Vertical Limit (2000),Action|Adventure,2000,2.6,107
3553,2.954471540255511,Gossip (2000),Drama|Thriller,2000,2.2,65
3794,3.219532424632617,Chuck & Buck (2000),Comedy|Drama,2000,3.5,85
3998,3.1603326238722045,Proof of Life (2000),Drama,2000,2.65,113
3326,2.8810533481962044,What Planet Are You From? (2000),Comedy|Sci-Fi,2000,2.5,77
3824,2.548073957402594,Autumn in New York (2000),Drama|Romance,2000,2.05,68
3988,2.9242067378251306,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,2000,2.8,127
3798,3.2177350419815096,What Lies Beneath (2000),Drama|Horror|Mystery,2000,2.75,122
3821,2.3952897412652154,Nutty Professor II: The Klumps (2000),Comedy,2000,2.2,84
3571,3.1660036121725597,Time Code (2000),Comedy|Drama,2000,3.15,80
6820,3.338444105032365,Ginger Snaps (2000),Drama|Horror|Thriller,2000,3.7,46
3852,3.422115801072203,"Tao of Steve, The (2000)",Comedy,2000,3.4,47
3950,3.4228539548845323,Tigerland (2000),Drama,2000,3.5,42
3536,3.423472313051589,Keeping the Faith (2000),Comedy|Drama|Romance,2000,3.1,114
3483,3.171293632469343,"Road to El Dorado, The (2000)",Animation|Children,2000,2.75,101
3617,3.175962525033733,Road Trip (2000),Comedy,2000,2.95,89
3555,3.326169249082821,U-571 (2000),Action|Thriller|War,2000,3.1,94
3978,3.1830362433341803,"Legend of Bagger Vance, The (2000)",Drama|Romance,2000,2.6,128
3743,2.88128439914023,Boys and Girls (2000),Comedy|Romance,2000,1.9,61
3893,3.1971189400550615,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,2000,3.6,129
4251,3.4318611948445197,Chopper (2000),Drama|Thriller,2000,3.2,64
3973,2.2835142093348066,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller,2000,1.7,103
3997,2.2789948940176092,Dungeons & Dragons (2000),Adventure|Fantasy,2000,1.55,87
3301,3.3275541788717775,"Whole Nine Yards, The (2000)",Comedy|Crime,2000,2.6,93
3799,2.2721833195817,Pokémon the Movie 2000 (2000),Animation|Children,2000,1.9,63
5051,3.434893044828109,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance,2000,3.6,81
3564,2.1562058501830728,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,2000,2.0,70
3554,3.332959785802802,Love and Basketball (2000),Drama|Romance,2000,3.35,86
3177,2.9035714257274483,Next Friday (2000),Comedy,2000,1.95,62
3968,2.9034752577820138,Bedazzled (2000),Comedy,2000,2.7,109
3594,3.222278621016836,Center Stage (2000),Drama|Musical,2000,2.5,79
4383,3.3231586902527344,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller,2000,3.0,53
3785,2.7891157935110633,Scary Movie (2000),Comedy|Horror,2000,2.75,109
4023,3.322127574299297,"Family Man, The (2000)",Comedy|Drama|Romance,2000,2.7,125
3273,2.5128377339433445,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,2000,2.6,94
3953,2.5008714570059096,Dr. T and the Women (2000),Comedy|Romance,2000,2.85,106
4018,3.1366909647738956,What Women Want (2000),Comedy|Romance,2000,2.8,118
3896,3.2374505904460724,"Way of the Gun, The (2000)",Crime|Thriller,2000,2.7,102
3784,3.1361546473682607,"Kid, The (2000)",Comedy|Fantasy,2000,3.45,41
3969,3.319574392378271,Pay It Forward (2000),Drama,2000,2.5,125
3457,3.1389043593898336,Waking the Dead (2000),Drama|Thriller,2000,2.95,54
3865,3.230340132695816,"Original Kings of Comedy, The (2000)",Comedy|Documentary,2000,3.45,87
3943,3.1409609080316376,Bamboozled (2000),Comedy,2000,2.7,96
4077,3.411798675794431,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller,2000,3.75,88
3515,3.134361763498397,Me Myself I (2000),Comedy|Romance,2000,2.7,95
2769,3.1313293776992808,"Yards, The (2000)",Crime|Drama,2000,1.4,116
3646,2.5280234951841227,Big Momma's House (2000),Comedy,2000,2.2,80
3992,3.4135764119960053,Malèna (2000),Drama|Romance|War,2000,2.8,76
3908,2.4509022993546052,Urban Legends: Final Cut (2000),Horror,2000,1.5,78
3754,2.472916664274637,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,2000,2.4,92
4967,3.7977499979428546,No Man's Land (2001),Drama|War,2001,3.9,97
4141,2.993248527458758,Head Over Heels (2001),Comedy|Romance,2001,1.65,86
4887,2.9424113457669683,"One, The (2001)",Action|Sci-Fi|Thriller,2001,1.95,83
4823,3.2920872752531154,Serendipity (2001),Comedy|Romance,2001,2.85,128
4267,2.9420280153854907,One Night at McCool's (2001),Comedy,2001,2.35,102
6618,3.5356369965315357,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,2001,3.55,87
4649,3.292531442659474,Wet Hot American Summer (2001),Comedy,2001,2.15,63
4718,2.9964187950573504,American Pie 2 (2001),Comedy,2001,2.85,115
4270,2.949193744815887,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller,2001,2.6,137
5225,3.8382947164157275,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,2001,4.0,126
4890,2.9064912608148363,Shallow Hal (2001),Comedy|Fantasy|Romance,2001,2.7,118
4770,2.9282768741258103,"Glass House, The (2001)",Thriller,2001,2.1,84
4865,3.3236096954701266,From Hell (2001),Crime|Horror|Mystery|Thriller,2001,2.85,146
4727,2.9325245869264593,Captain Corelli's Mandolin (2001),Drama|Romance|War,2001,2.2,113
4155,2.9866357043667957,Sweet November (2001),Drama|Romance,2001,1.75,95
4866,3.3126135192042634,"Last Castle, The (2001)",Action,2001,2.8,113
4450,3.3232988129163097,Bully (2001),Crime|Drama|Thriller,2001,2.8,83
4306,3.8326743038637248,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,2001,3.85,174
4886,3.863998012793925,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,2001,3.95,165
4989,2.9775797327043625,How High (2001),Comedy,2001,1.9,56
5525,3.5480035448649963,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance,2001,3.6,82
5016,3.3029458998729786,"Shipping News, The (2001)",Drama,2001,2.9,128
6776,3.550680267910587,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,2001,3.95,59
4743,3.30167817873924,Tortilla Soup (2001),Comedy|Romance,2001,3.15,62
4699,2.9738858444588354,Original Sin (2001),Drama|Romance|Thriller,2001,1.7,90
5325,3.53944330961497,Dogtown and Z-Boyz (2001),Documentary,2001,3.75,93
4719,2.9524444413097464,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2001,2.75,106
4344,3.0730916022682653,Swordfish (2001),Action|Crime|Drama,2001,2.15,134
4308,3.562632449922421,Moulin Rouge (2001),Drama|Musical|Romance,2001,3.5,168
5081,3.117707438034945,Birthday Girl (2001),Drama|Romance,2001,2.85,120
4816,3.2479809970074824,Zoolander (2001),Comedy,2001,2.95,127
4372,3.124916385207832,Crazy/Beautiful (2001),Drama|Romance,2001,2.9,97
4815,3.247272724377039,Hearts in Atlantis (2001),Drama,2001,2.85,133
4881,3.7039838938467575,"Man Who Wasn't There, The (2001)",Crime|Drama,2001,3.55,152
4992,3.1309784200599613,Kate & Leopold (2001),Comedy|Romance,2001,2.6,116
6299,3.700223336160162,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,2001,4.1,126
4903,3.611984534491898,In the Bedroom (2001),Drama,2001,3.95,137
4148,3.132162808601071,Hannibal (2001),Horror|Thriller,2001,2.55,162
4446,3.135106382259232,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,2001,2.6,141
4239,3.6890192571180784,Blow (2001),Crime|Drama,2001,2.9,134
4299,3.2340572548639104,"Knight's Tale, A (2001)",Action|Comedy|Romance,2001,2.9,137
4700,3.138540719062322,"Princess Diaries, The (2001)",Children|Comedy|Romance,2001,2.55,110
4720,3.681440075325708,"Others, The (2001)",Drama|Horror|Mystery|Thriller,2001,3.6,146
5298,3.2286061548321316,Human Nature (2001),Comedy|Romance,2001,2.9,94
4880,3.623195513336668,Life as a House (2001),Drama,2001,2.6,102
4223,3.6686532199170916,Enemy at the Gates (2001),Drama|War,2001,2.8,135
4387,3.218216497407177,Kiss of the Dragon (2001),Action,2001,2.65,103
5009,3.1656249978571402,Ali (2001),Drama,2001,3.15,145
4370,3.210593364830955,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,2001,3.3,186
4821,3.169622525502007,Joy Ride (2001),Adventure|Thriller,2001,3.3,111
5010,3.6609708188423915,Black Hawk Down (2001),Action|Drama|War,2001,3.45,156
4701,3.2080855320853408,Rush Hour 2 (2001),Action|Comedy,2001,2.7,125
4366,3.1793034809495357,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,2001,2.65,125
4452,3.2012616169076034,Made (2001),Comedy,2001,3.15,107
4733,3.1869693367115866,"Curse of the Jade Scorpion, The (2001)",Comedy,2001,2.6,122
4776,3.6458716658976185,Training Day (2001),Crime|Drama|Thriller,2001,3.25,151
4994,3.188141960360272,"Majestic, The (2001)",Comedy|Drama|Romance,2001,2.45,135
4958,3.1893270071339614,Behind Enemy Lines (2001),Action|Drama|War,2001,2.35,127
4728,3.1167019014436708,Rat Race (2001),Comedy,2001,2.45,124
5628,3.2540315060823453,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,2001,2.55,42
4896,3.6007723093219943,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,2001,3.5,183
5608,3.7200974401392,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,2001,3.3,64
4848,3.7835831543859335,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,2001,3.7,150
4990,3.0188281731816002,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy,2001,3.2,73
6216,3.5665246976685268,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,2001,3.75,97
4963,3.7782809343220918,Ocean's Eleven (2001),Crime|Thriller,2001,3.45,166
5890,3.566852142339309,Elling (2001),Comedy|Drama,2001,3.55,58
4056,3.2817819786276012,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,2001,3.4,119
6223,3.2816362010990865,Spun (2001),Comedy|Crime|Drama,2001,2.35,77
4734,3.280937405669789,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,2001,2.8,148
4725,3.280340132695817,Session 9 (2001),Horror|Thriller,2001,3.1,63
4867,3.030908176147943,Riding in Cars with Boys (2001),Comedy|Drama,2001,2.6,107
4898,3.031113134181433,Novocaine (2001),Comedy|Crime|Mystery|Thriller,2001,2.3,105
5678,3.0424270884881004,Formula 51 (2001),Action|Comedy|Crime|Thriller,2001,2.15,101
5294,3.57503401192614,Frailty (2001),Crime|Drama|Thriller,2001,3.45,133
4901,3.5752366455481486,Spy Game (2001),Action|Crime|Drama|Thriller,2001,3.1,128
4234,3.007423793049582,"Tailor of Panama, The (2001)",Drama|Thriller,2001,3.4,111
6283,3.7563167803465904,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,2001,3.15,69
4228,3.061059793418984,Heartbreakers (2001),Comedy|Crime|Romance,2001,2.65,115
4873,3.7436936923037307,Waking Life (2001),Animation|Drama|Fantasy,2001,3.7,137
4153,2.9033153392928686,Down to Earth (2001),Comedy|Fantasy|Romance,2001,1.95,94
4902,3.584451541567013,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,2001,3.75,100
4979,3.7407669250029087,"Royal Tenenbaums, The (2001)",Comedy|Drama,2001,3.6,170
4168,3.0796528399834626,Get Over It (2001),Comedy|Romance,2001,2.55,62
5135,3.7395820699766356,Monsoon Wedding (2001),Comedy|Romance,2001,3.95,116
5013,3.589958095639457,Gosford Park (2001),Comedy|Drama|Mystery,2001,3.75,141
4225,3.592898101042281,"Dish, The (2001)",Comedy,2001,3.7,95
4231,3.093649729320087,Someone Like You (2001),Comedy|Romance,2001,2.4,105
4641,3.730084161448026,Ghost World (2001),Comedy|Drama,2001,3.9,148
4052,3.097822512351212,Antitrust (2001),Crime|Drama|Thriller,2001,2.05,102
4745,3.103743696949496,O (2001),Drama,2001,3.0,123
4814,3.1050095396292225,Don't Say a Word (2001),Thriller,2001,2.2,112
4161,3.059754829641149,"Mexican, The (2001)",Action|Comedy,2001,2.75,127
4844,3.3305660360421445,Bandits (2001),Comedy|Crime|Romance,2001,3.05,136
4978,3.648715256981044,Lantana (2001),Drama|Mystery|Thriller,2001,3.7,103
5618,4.165480452174056,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,2001,4.25,154
4448,3.440734340186361,"Score, The (2001)",Action|Drama,2001,3.25,126
4639,2.8838055736150316,America's Sweethearts (2001),Comedy|Romance,2001,2.3,142
4736,2.787945993310367,Summer Catch (2001),Comedy|Romance,2001,1.55,82
4254,2.4037735825171023,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,2001,1.8,77
5015,3.4880618473683658,Monster's Ball (2001),Drama|Romance,2001,3.7,141
4368,2.633378073853624,Dr. Dolittle 2 (2001),Comedy,2001,2.45,104
4241,2.3012138142510277,Pokémon 3: The Movie (2001),Animation|Children,2001,2.0,53
5417,3.509249559391667,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy,2001,4.0,94
4899,2.6254273469108624,Black Knight (2001),Adventure|Comedy|Fantasy,2001,1.7,94
4888,3.39735449300075,Tape (2001),Drama,2001,3.35,90
5026,3.4212076130466538,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller,2001,3.1,115
4367,2.7826104042802844,Lara Croft: Tomb Raider (2001),Action|Adventure,2001,1.95,154
4143,2.583634793335789,Valentine (2001),Horror|Mystery,2001,1.55,69
5391,3.4517509695608632,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama,2001,3.7,108
4149,2.8652711304078355,Saving Silverman (Evil Woman) (2001),Comedy|Romance,2001,1.65,98
4158,2.568710797953206,Monkeybone (2001),Animation|Comedy|Fantasy,2001,1.95,111
4889,3.344277106309316,Heist (2001),Crime|Drama,2001,3.1,125
4638,2.6796316957397948,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,2001,2.6,153
5269,3.3567873265934014,"Piano Teacher, The (La pianiste) (2001)",Drama,2001,3.45,81
4224,2.821256784377696,Exit Wounds (2001),Action|Thriller,2001,2.2,64
4975,3.357858924366393,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,2001,2.6,160
4304,3.494327594048981,Startup.com (2001),Documentary,2001,3.8,92
4246,3.450032035484771,Bridget Jones's Diary (2001),Comedy|Drama|Romance,2001,3.4,151
4744,2.707982830499078,Jeepers Creepers (2001),Horror,2001,2.55,107
4976,3.385323961797698,Iris (2001),Drama,2001,3.55,109
4166,3.389172530865186,Series 7: The Contenders (2001),Action|Drama,2001,3.25,79
4255,2.378585363445293,Freddy Got Fingered (2001),Comedy,2001,1.35,91
4159,2.838695216664766,3000 Miles to Graceland (2001),Action|Thriller,2001,1.75,95
4973,4.175665016502188,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,2001,3.95,140
4310,2.8387675321985344,Pearl Harbor (2001),Action|Drama|Romance|War,2001,2.15,159
4248,2.6904261179097126,Josie and the Pussycats (2001),Comedy,2001,2.6,118
8131,3.4475044519276743,Pursuit of Happiness (2001),Comedy|Romance,2001,3.2,166
7235,3.35806237230448,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,2001,3.05,35
4381,3.51317511870937,"Closet, The (Placard, Le) (2001)",Comedy,2001,3.5,79
4345,3.3551290503394116,"Anniversary Party, The (2001)",Drama,2001,2.9,111
4247,2.755414010773428,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,2001,1.5,74
5074,3.332923295993379,Storytelling (2001),Comedy|Drama,2001,2.8,89
4874,3.4568693852249814,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,2001,2.55,136
4369,2.8828508704984017,"Fast and the Furious, The (2001)",Action|Crime|Thriller,2001,2.7,143
4775,1.9718143418251906,Glitter (2001),Drama|Musical|Romance,2001,1.4,85
4974,2.7606307206045613,Not Another Teen Movie (2001),Comedy,2001,2.0,94
4388,2.4791903397402577,Scary Movie 2 (2001),Comedy,2001,1.65,106
5222,3.3730460897108463,Kissing Jessica Stein (2001),Comedy|Romance,2001,3.5,115
4643,2.7554410455521774,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,2001,3.7,44
4993,4.124723411953403,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,2001,4.05,202
5477,3.485431914394473,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance,2001,3.25,69
5316,3.3328662388935353,Enigma (2001),Romance|Thriller,2001,3.3,104
4878,3.9930372832958687,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,2001,3.75,103
4723,3.368577977876797,"Deep End, The (2001)",Drama,2001,3.55,114
5014,3.5183662114650875,I Am Sam (2001),Drama,2001,2.3,141
4845,2.5163362371632436,Corky Romano (2001),Comedy|Crime,2001,1.4,81
4265,2.535981305527366,Driven (2001),Action|Thriller,2001,1.8,108
4876,2.7422977603540666,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,2001,1.7,89
4232,2.8732902905458757,Spy Kids (2001),Action|Adventure|Children|Comedy,2001,3.3,127
5110,3.4866584675877195,Super Troopers (2001),Comedy|Crime|Mystery,2001,2.5,86
5072,3.479268900882749,Metropolis (2001),Animation|Sci-Fi,2001,4.45,98
4386,2.7801038733770875,Cats & Dogs (2001),Children|Comedy,2001,3.35,36
4732,2.779475651732472,Bubble Boy (2001),Comedy,2001,1.9,81
4995,3.9022156834319848,"Beautiful Mind, A (2001)",Drama|Romance,2001,3.55,180
4340,2.473642249657624,"Animal, The (2001)",Comedy,2001,3.85,40
4343,2.876035616543332,Evolution (2001),Comedy|Sci-Fi,2001,1.85,100
4735,2.5428333305904727,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,2001,1.8,100
5450,3.339138078331443,Lovely & Amazing (2001),Comedy|Drama|Romance,2001,3.65,119
6567,3.338448271605906,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,2001,3.3,110
5943,2.7443647929362207,Maid in Manhattan (2002),Comedy|Romance,2002,2.55,144
5572,3.158942305318678,Barbershop (2002),Comedy,2002,3.15,123
5669,3.7620187789564046,Bowling for Columbine (2002),Documentary,2002,4.1,160
6291,3.588461535130129,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,2002,3.8,67
5502,3.263424582583652,Signs (2002),Horror|Sci-Fi|Thriller,2002,3.4,223
5293,3.26089612867035,Changing Lanes (2002),Drama|Thriller,2002,3.5,149
5670,3.3796195607453354,Comedian (2002),Comedy|Documentary,2002,3.4,88
5792,3.416915419376582,Roger Dodger (2002),Comedy|Drama,2002,3.7,121
